switch_id,episode,episode_id,density,snr,slot,window_offset,origin_ms,state_x,state_y,assigned_gt,nearest_gt,second_nearest_gt,nearest_margin_m,d_state_A,d_state_B,gt_AB_distance,detected,coast,gt_before,gt_after,detected_before,detected_after,detection_transition,assigned_cost_m,row_best_gt,row_best_cost_m,row_second_best_cost_m,row_cost_margin_m,assigned_is_row_best,row_best_taken_by_other_slot,crowded_criterion,competition_criterion,jitter_criterion,handoff_criterion,cause,persistence_b_origins,persistent_ge_3,persistent_to_segment_end,bounce_within_1,bounce_within_2,bounce_within_3,nearest_p,nearest_c,nearest_r,jitter_bounce_strict
47,7,s0_t1118935720200_a39,high,-5.0,1,3,1118935734100,,,,,,,,,3.6771290417454905,False,True,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,-3,1118935733600,,,,,,,,,4.744729338706022,False,True,42,39,False,True,coast_to_detected,,,,,,,,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,-2,1118935734100,,,,,,,,,5.426321810630648,False,True,42,39,False,True,coast_to_detected,,,,,,,,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,-1,1118935734600,-5.656601428985596,45.0760612487793,42,39,42,4.432322634997319,4.683630743684247,0.251308108686928,4.550103566293866,False,True,42,39,False,True,coast_to_detected,,,,,,,,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,0,1118935735100,-6.0164337158203125,39.10375213623047,39,39,42,3.8571919612040304,3.9473208185412187,0.09012885733718824,4.001363738984603,True,False,42,39,False,True,coast_to_detected,0.26373977342210453,39,0.26373977342210453,4.620946381808537,4.3572066083864325,True,False,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,1,1118935735600,-6.119272708892822,33.4599723815918,39,39,42,3.5052268871280057,3.8001418345182087,0.2949149473902032,3.7190370688401,True,False,42,39,False,True,coast_to_detected,,,,,,,,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,2,1118935736100,-6.461268901824951,27.70876121520996,39,39,42,4.2229654498396325,4.405961005534491,0.1829955556948585,4.234329364602464,True,False,42,39,False,True,coast_to_detected,,,,,,,,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
48,7,s0_t1118935720200_a39,high,-5.0,3,3,1118935736600,-6.779412746429443,21.70466423034668,39,39,42,3.9997698774642245,4.443671651641222,0.4439017741769977,3.9997911872173337,True,False,42,39,False,True,coast_to_detected,,,,,,,,False,False,False,False,unresolved,5,True,True,False,False,False,39,39,,False
49,7,s0_t1118935720200_a39,high,0.0,0,-3,1118935727600,-11.442487716674805,124.8570556640625,40,40,37,4.222658821777151,0.7227165391011248,4.945375360878276,4.783060051628489,True,False,40,37,True,True,detected_to_detected,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
49,7,s0_t1118935720200_a39,high,0.0,0,-2,1118935728100,-11.798813819885254,118.05531311035156,40,40,37,4.546280582610456,0.4247626006512126,4.971043183261669,4.815697436370852,True,False,40,37,True,True,detected_to_detected,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
49,7,s0_t1118935720200_a39,high,0.0,0,-1,1118935728600,-12.128622055053711,110.24580383300781,40,40,37,3.8748216925157126,0.19377905586880428,4.068600748384517,4.146370245010324,True,False,40,37,True,True,detected_to_detected,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
49,7,s0_t1118935720200_a39,high,0.0,0,0,1118935729100,-12.081216812133789,103.86476135253906,37,40,37,3.8012478563888306,0.1541248395724871,3.9553726959613176,4.10411736549932,True,False,40,37,True,True,detected_to_detected,4.596548288755069,40,0.3439961832299465,4.596548288755069,4.2525521055251225,False,True,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
49,7,s0_t1118935720200_a39,high,0.0,0,1,1118935729600,-12.936613082885742,97.55094909667969,40,40,37,4.2362734171338685,0.13319319100909485,4.369466608142964,4.371773515916754,True,False,40,37,True,True,detected_to_detected,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
49,7,s0_t1118935720200_a39,high,0.0,0,2,1118935730100,-13.912951469421387,90.81993865966797,40,40,37,4.4757794803554445,0.2237586726600457,4.6995381530154905,4.559300284140371,False,True,40,37,True,True,detected_to_detected,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
49,7,s0_t1118935720200_a39,high,0.0,0,3,1118935730600,-13.745580673217773,83.96756744384766,37,40,37,3.0107911633985327,2.3428316804100793,5.353622843808612,4.344303151490389,False,True,40,37,True,True,detected_to_detected,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,40,40,40,True
50,7,s0_t1118935720200_a39,high,0.0,3,-3,1118935727600,,,,,,,,,4.690299846198286,False,True,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
50,7,s0_t1118935720200_a39,high,0.0,3,-2,1118935728100,,,,,,,,,4.895680986075676,False,True,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
50,7,s0_t1118935720200_a39,high,0.0,3,-1,1118935728600,-7.549467086791992,108.84158325195312,37,37,38,0.4802375192667059,2.1240019337504643,2.60423945301717,4.727421715594197,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
50,7,s0_t1118935720200_a39,high,0.0,3,0,1118935729100,-7.3538055419921875,102.6173095703125,38,37,38,0.3509992933185373,2.174077004916175,2.5250762982347124,4.698538308017006,True,False,37,38,True,True,detected_to_detected,2.5282307213434936,37,2.1706165459713045,2.5282307213434936,0.3576141753721891,False,True,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
50,7,s0_t1118935720200_a39,high,0.0,3,1,1118935729600,-7.442309856414795,96.46925354003906,37,38,37,0.037383493681480306,2.3301571573428275,2.292773663661347,4.622926047037639,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
50,7,s0_t1118935720200_a39,high,0.0,3,2,1118935730100,-7.483120918273926,90.48360443115234,37,38,37,0.9323061553766769,2.7271082594446754,1.7948021040679984,4.5107457451326285,False,True,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
50,7,s0_t1118935720200_a39,high,0.0,3,3,1118935730600,-8.210190773010254,82.49565124511719,38,37,38,0.3006727122542623,2.3106987454817873,2.6113714577360496,4.91628723492347,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
51,7,s0_t1118935720200_a39,high,0.0,0,-3,1118935728100,-11.798813819885254,118.05531311035156,40,40,37,4.546280582610456,4.971043183261669,0.4247626006512126,4.815697436370852,True,False,37,40,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
51,7,s0_t1118935720200_a39,high,0.0,0,-2,1118935728600,-12.128622055053711,110.24580383300781,40,40,37,3.8748216925157126,4.068600748384517,0.19377905586880428,4.146370245010324,True,False,37,40,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
51,7,s0_t1118935720200_a39,high,0.0,0,-1,1118935729100,-12.081216812133789,103.86476135253906,37,40,37,3.8012478563888306,3.9553726959613176,0.1541248395724871,4.10411736549932,True,False,37,40,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
51,7,s0_t1118935720200_a39,high,0.0,0,0,1118935729600,-12.936613082885742,97.55094909667969,40,40,37,4.2362734171338685,4.369466608142964,0.13319319100909485,4.371773515916754,True,False,37,40,True,True,detected_to_detected,0.27791931777012746,40,0.27791931777012746,4.359373760586555,4.081454442816428,True,False,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
51,7,s0_t1118935720200_a39,high,0.0,0,1,1118935730100,-13.912951469421387,90.81993865966797,40,40,37,4.4757794803554445,4.6995381530154905,0.2237586726600457,4.559300284140371,False,True,37,40,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
51,7,s0_t1118935720200_a39,high,0.0,0,2,1118935730600,-13.745580673217773,83.96756744384766,37,40,37,3.0107911633985327,5.353622843808612,2.3428316804100793,4.344303151490389,False,True,37,40,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
51,7,s0_t1118935720200_a39,high,0.0,0,3,1118935731100,,,,,,,,,3.84490146958613,False,True,37,40,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,40,40,40,False
52,7,s0_t1118935720200_a39,high,0.0,3,-3,1118935728100,,,,,,,,,4.895680986075676,False,True,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
52,7,s0_t1118935720200_a39,high,0.0,3,-2,1118935728600,-7.549467086791992,108.84158325195312,37,37,38,0.4802375192667059,2.60423945301717,2.1240019337504643,4.727421715594197,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
52,7,s0_t1118935720200_a39,high,0.0,3,-1,1118935729100,-7.3538055419921875,102.6173095703125,38,37,38,0.3509992933185373,2.5250762982347124,2.174077004916175,4.698538308017006,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
52,7,s0_t1118935720200_a39,high,0.0,3,0,1118935729600,-7.442309856414795,96.46925354003906,37,38,37,0.037383493681480306,2.292773663661347,2.3301571573428275,4.622926047037639,True,False,38,37,True,True,detected_to_detected,2.20952303658666,37,2.20952303658666,2.4736320161242613,0.2641089795376015,True,False,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
52,7,s0_t1118935720200_a39,high,0.0,3,1,1118935730100,-7.483120918273926,90.48360443115234,37,38,37,0.9323061553766769,1.7948021040679984,2.7271082594446754,4.5107457451326285,False,True,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
52,7,s0_t1118935720200_a39,high,0.0,3,2,1118935730600,-8.210190773010254,82.49565124511719,38,37,38,0.3006727122542623,2.6113714577360496,2.3106987454817873,4.91628723492347,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
52,7,s0_t1118935720200_a39,high,0.0,3,3,1118935731100,-7.488842010498047,75.55872344970703,38,37,38,0.5923064695585212,2.2316889325019185,1.6393824629433973,3.867515547530994,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
53,7,s0_t1118935720200_a39,high,0.0,0,-3,1118935729100,-12.081216812133789,103.86476135253906,37,40,37,3.8012478563888306,0.1541248395724871,3.9553726959613176,4.10411736549932,True,False,40,37,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
53,7,s0_t1118935720200_a39,high,0.0,0,-2,1118935729600,-12.936613082885742,97.55094909667969,40,40,37,4.2362734171338685,0.13319319100909485,4.369466608142964,4.371773515916754,True,False,40,37,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
53,7,s0_t1118935720200_a39,high,0.0,0,-1,1118935730100,-13.912951469421387,90.81993865966797,40,40,37,4.4757794803554445,0.2237586726600457,4.6995381530154905,4.559300284140371,False,True,40,37,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
53,7,s0_t1118935720200_a39,high,0.0,0,0,1118935730600,-13.745580673217773,83.96756744384766,37,40,37,3.0107911633985327,2.3428316804100793,5.353622843808612,4.344303151490389,False,True,40,37,False,False,coast_to_coast,4.439037205476356,40,0.4680422952211834,4.439037205476356,3.9709949102551723,False,True,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
53,7,s0_t1118935720200_a39,high,0.0,0,1,1118935731100,,,,,,,,,3.84490146958613,False,True,40,37,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
53,7,s0_t1118935720200_a39,high,0.0,0,2,1118935731600,,,,,,,,,3.695617055762018,False,True,40,37,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
53,7,s0_t1118935720200_a39,high,0.0,0,3,1118935732100,-10.695789337158203,60.153228759765625,40,40,37,3.67305753717269,0.44240246535109523,4.115460002523785,3.6829274596883868,True,False,40,37,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,40,40,,False
54,7,s0_t1118935720200_a39,high,0.0,3,-3,1118935729100,-7.3538055419921875,102.6173095703125,38,37,38,0.3509992933185373,2.174077004916175,2.5250762982347124,4.698538308017006,True,False,37,38,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
54,7,s0_t1118935720200_a39,high,0.0,3,-2,1118935729600,-7.442309856414795,96.46925354003906,37,38,37,0.037383493681480306,2.3301571573428275,2.292773663661347,4.622926047037639,True,False,37,38,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
54,7,s0_t1118935720200_a39,high,0.0,3,-1,1118935730100,-7.483120918273926,90.48360443115234,37,38,37,0.9323061553766769,2.7271082594446754,1.7948021040679984,4.5107457451326285,False,True,37,38,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
54,7,s0_t1118935720200_a39,high,0.0,3,0,1118935730600,-8.210190773010254,82.49565124511719,38,37,38,0.3006727122542623,2.3106987454817873,2.6113714577360496,4.91628723492347,True,False,37,38,False,True,coast_to_detected,2.3270507404794234,38,2.3270507404794234,2.4106229497714895,0.0835722092920661,True,False,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
54,7,s0_t1118935720200_a39,high,0.0,3,1,1118935731100,-7.488842010498047,75.55872344970703,38,37,38,0.5923064695585212,1.6393824629433973,2.2316889325019185,3.867515547530994,True,False,37,38,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
54,7,s0_t1118935720200_a39,high,0.0,3,2,1118935731600,-6.475042819976807,69.5207748413086,38,38,37,0.1701448142817208,2.0370241011265287,1.8668792868448079,3.9034564214785346,True,False,37,38,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
54,7,s0_t1118935720200_a39,high,0.0,3,3,1118935732100,-5.6737213134765625,63.18894958496094,37,37,38,0.052022977106015,1.863821021748701,1.915843998854716,3.778061803767432,True,False,37,38,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,3,True,False,False,False,True,38,37,37,False
55,7,s0_t1118935720200_a39,high,0.0,3,-3,1118935730600,-8.210190773010254,82.49565124511719,38,37,38,0.3006727122542623,2.6113714577360496,2.3106987454817873,4.91628723492347,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
55,7,s0_t1118935720200_a39,high,0.0,3,-2,1118935731100,-7.488842010498047,75.55872344970703,38,37,38,0.5923064695585212,2.2316889325019185,1.6393824629433973,3.867515547530994,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
55,7,s0_t1118935720200_a39,high,0.0,3,-1,1118935731600,-6.475042819976807,69.5207748413086,38,38,37,0.1701448142817208,1.8668792868448079,2.0370241011265287,3.9034564214785346,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
55,7,s0_t1118935720200_a39,high,0.0,3,0,1118935732100,-5.6737213134765625,63.18894958496094,37,37,38,0.052022977106015,1.915843998854716,1.863821021748701,3.778061803767432,True,False,38,37,True,True,detected_to_detected,2.0732538982325877,37,2.0732538982325877,2.140536156399591,0.0672822581670034,True,False,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
55,7,s0_t1118935720200_a39,high,0.0,3,1,1118935732600,-4.195413112640381,57.40361022949219,38,38,37,0.826173568567016,1.376098892627632,2.202272461194648,3.573381931126725,False,True,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
55,7,s0_t1118935720200_a39,high,0.0,3,2,1118935733100,-3.6553499698638916,52.650264739990234,38,38,37,1.8301343651030073,1.4823280659283735,3.312462431031381,3.2913509995685515,False,True,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
55,7,s0_t1118935720200_a39,high,0.0,3,3,1118935733600,,,,,,,,,3.42491753051086,False,True,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,38,37,38,False
56,7,s0_t1118935720200_a39,high,0.0,3,-3,1118935731100,-7.488842010498047,75.55872344970703,38,37,38,0.5923064695585212,1.6393824629433973,2.2316889325019185,3.867515547530994,True,False,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
56,7,s0_t1118935720200_a39,high,0.0,3,-2,1118935731600,-6.475042819976807,69.5207748413086,38,38,37,0.1701448142817208,2.0370241011265287,1.8668792868448079,3.9034564214785346,True,False,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
56,7,s0_t1118935720200_a39,high,0.0,3,-1,1118935732100,-5.6737213134765625,63.18894958496094,37,37,38,0.052022977106015,1.863821021748701,1.915843998854716,3.778061803767432,True,False,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
56,7,s0_t1118935720200_a39,high,0.0,3,0,1118935732600,-4.195413112640381,57.40361022949219,38,38,37,0.826173568567016,2.202272461194648,1.376098892627632,3.573381931126725,False,True,37,38,True,False,detected_to_coast,1.9584052066940643,37,1.8782403369259957,1.9584052066940643,0.08016486976806858,False,True,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
56,7,s0_t1118935720200_a39,high,0.0,3,1,1118935733100,-3.6553499698638916,52.650264739990234,38,38,37,1.8301343651030073,3.312462431031381,1.4823280659283735,3.2913509995685515,False,True,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
56,7,s0_t1118935720200_a39,high,0.0,3,2,1118935733600,,,,,,,,,3.42491753051086,False,True,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
56,7,s0_t1118935720200_a39,high,0.0,3,3,1118935734100,,,,,,,,,3.6771290417454905,False,True,37,38,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,37,38,,False
57,7,s0_t1118935720200_a39,high,5.0,3,-1,1118935723100,-3.2340643405914307,205.10682678222656,41,41,42,0.004139997939345275,2.368053850208025,2.3721938481473703,4.740245494056857,False,True,41,42,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,41,42,41,False
57,7,s0_t1118935720200_a39,high,5.0,3,0,1118935723600,-4.088201522827148,198.90689086914062,42,42,41,1.985100907721345,3.8070066628452985,1.8219057551239535,5.493672889051442,False,True,41,42,False,False,coast_to_coast,2.0961853466443325,42,2.0961853466443325,2.765414356047693,0.6692290094033604,True,False,False,False,False,False,unresolved,2,False,False,False,True,True,41,42,41,False
57,7,s0_t1118935720200_a39,high,5.0,3,1,1118935724100,-3.818864107131958,193.77403259277344,42,41,42,0.3085181293872261,2.9356698187918107,3.2441879481790368,6.178344719689509,True,False,41,42,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,41,42,41,False
57,7,s0_t1118935720200_a39,high,5.0,3,2,1118935724600,-3.7640182971954346,187.53619384765625,41,41,42,2.345915292188418,1.938438699734306,4.284353991922724,6.137190082994525,False,True,41,42,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,41,42,41,False
57,7,s0_t1118935720200_a39,high,5.0,3,3,1118935725100,-5.128658294677734,181.22726440429688,41,41,42,1.5976650744000356,2.5744532744154043,4.17211834881544,6.745347819559426,False,True,41,42,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,41,42,41,False
58,7,s0_t1118935720200_a39,high,5.0,3,-3,1118935723100,-3.2340643405914307,205.10682678222656,41,41,42,0.004139997939345275,2.3721938481473703,2.368053850208025,4.740245494056857,False,True,42,41,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
58,7,s0_t1118935720200_a39,high,5.0,3,-2,1118935723600,-4.088201522827148,198.90689086914062,42,42,41,1.985100907721345,1.8219057551239535,3.8070066628452985,5.493672889051442,False,True,42,41,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
58,7,s0_t1118935720200_a39,high,5.0,3,-1,1118935724100,-3.818864107131958,193.77403259277344,42,41,42,0.3085181293872261,3.2441879481790368,2.9356698187918107,6.178344719689509,True,False,42,41,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
58,7,s0_t1118935720200_a39,high,5.0,3,0,1118935724600,-3.7640182971954346,187.53619384765625,41,41,42,2.345915292188418,4.284353991922724,1.938438699734306,6.137190082994525,False,True,42,41,True,False,detected_to_coast,2.7479496186065986,42,2.7449998143429184,2.7479496186065986,0.002949804263680189,False,True,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
58,7,s0_t1118935720200_a39,high,5.0,3,1,1118935725100,-5.128658294677734,181.22726440429688,41,41,42,1.5976650744000356,4.17211834881544,2.5744532744154043,6.745347819559426,False,True,42,41,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
58,7,s0_t1118935720200_a39,high,5.0,3,2,1118935725600,-7.1877217292785645,175.50144958496094,41,41,42,0.3612320272758218,4.143130806050207,3.7818987787743854,7.923784247518934,True,False,42,41,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
58,7,s0_t1118935720200_a39,high,5.0,3,3,1118935726100,-8.712471008300781,168.68971252441406,,41,42,0.4163960193437424,5.168165393745493,4.751769374401751,9.899089302142833,False,True,42,41,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,3,True,False,False,False,False,41,41,,False
59,7,s0_t1118935720200_a39,high,5.0,1,-3,1118935727600,-7.374906063079834,122.14682006835938,37,38,37,0.14905745119453062,2.4196800575753543,2.2706226063808237,4.690299846198286,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
59,7,s0_t1118935720200_a39,high,5.0,1,-2,1118935728100,-7.581389427185059,115.53937530517578,37,38,37,0.2497683795930361,2.57281452681636,2.323046147223324,4.895680986075676,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
59,7,s0_t1118935720200_a39,high,5.0,1,-1,1118935728600,-7.552494525909424,108.8343276977539,37,37,38,0.4941361119066987,2.1169867436639924,2.611122855570691,4.727421715594197,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
59,7,s0_t1118935720200_a39,high,5.0,1,0,1118935729100,-7.370619297027588,102.5976791381836,38,37,38,0.4017469985247577,2.148787861518756,2.5505348600435136,4.698538308017006,True,False,37,38,True,True,detected_to_detected,2.3376088844364196,38,2.3376088844364196,2.3847849976681657,0.047176113231746086,True,False,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
59,7,s0_t1118935720200_a39,high,5.0,1,1,1118935729600,-7.4426045417785645,96.46820831298828,37,38,37,0.035672017470987694,2.329302476866022,2.2936304593950343,4.622926047037639,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
59,7,s0_t1118935720200_a39,high,5.0,1,2,1118935730100,-7.494601249694824,90.46956634521484,37,38,37,0.8978136086514021,2.7094764187495604,1.8116628100981582,4.5107457451326285,False,True,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
59,7,s0_t1118935720200_a39,high,5.0,1,3,1118935730600,-8.205404281616211,82.5024185180664,38,37,38,0.284143682647656,2.318987203984142,2.603130886631798,4.91628723492347,True,False,37,38,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,37,37,38,False
60,7,s0_t1118935720200_a39,high,5.0,1,-3,1118935728100,-7.581389427185059,115.53937530517578,37,38,37,0.2497683795930361,2.323046147223324,2.57281452681636,4.895680986075676,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
60,7,s0_t1118935720200_a39,high,5.0,1,-2,1118935728600,-7.552494525909424,108.8343276977539,37,37,38,0.4941361119066987,2.611122855570691,2.1169867436639924,4.727421715594197,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
60,7,s0_t1118935720200_a39,high,5.0,1,-1,1118935729100,-7.370619297027588,102.5976791381836,38,37,38,0.4017469985247577,2.5505348600435136,2.148787861518756,4.698538308017006,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
60,7,s0_t1118935720200_a39,high,5.0,1,0,1118935729600,-7.4426045417785645,96.46820831298828,37,38,37,0.035672017470987694,2.2936304593950343,2.329302476866022,4.622926047037639,True,False,38,37,True,True,detected_to_detected,2.3116600467489095,37,2.3116600467489095,2.403895375628998,0.09223532888008856,True,False,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
60,7,s0_t1118935720200_a39,high,5.0,1,1,1118935730100,-7.494601249694824,90.46956634521484,37,38,37,0.8978136086514021,1.8116628100981582,2.7094764187495604,4.5107457451326285,False,True,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
60,7,s0_t1118935720200_a39,high,5.0,1,2,1118935730600,-8.205404281616211,82.5024185180664,38,37,38,0.284143682647656,2.603130886631798,2.318987203984142,4.91628723492347,True,False,38,37,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,37,38,37,False
